pitcher,player_name,Handedness,year,player_age,n,p_formatted_ip,p_k_percent,p_bb_percent,xwoba,xwobacon,z_swing_miss_percent,in_zone_percent,whiff_percent,groundballs_percent,flyballs_percent,n_fastball_formatted,N_FB,Rel_X_FB,Rel_Z_FB,Extension_FB,Max_Velo_FB,Avg_Velo_FB,Spin_FB,H_Break_FB,V_Break_FB,xwOBA_FB,SwStr_FB,CSW_FB,n_offspeed_formatted,n_ch_formatted,N_CH,Rel_X_CH,Rel_Z_CH,Extension_CH,Max_Velo_CH,Avg_Velo_CH,Spin_CH,H_Break_CH,V_Break_CH,xwOBA_CH,SwStr_CH,CSW_CH,n_breaking_formatted.x.x,n_sl_formatted,N_SL,Rel_X_SL,Rel_Z_SL,Extension_SL,Max_Velo_SL,Avg_Velo_SL,Spin_SL,H_Break_SL,V_Break_SL,xwOBA_SL,SwStr_SL,CSW_SL,n_breaking_formatted.x.y,n_cukc_formatted,N_CB,Rel_X_CB,Rel_Z_CB,Extension_CB,Max_Velo_CB,Avg_Velo_CB,Spin_CB,H_Break_CB,V_Break_CB,xwOBA_CB,SwStr_CB,CSW_CB
518875,Shawn Kelley,R,2019,35,768,47.1,21,5.4,0.363,0.444,17.6,53.4,23.5,29.5,30.9,39.7,305,-1.128,5.7438,6.444,95.3,91.91147541,2401,-0.235,1.4417,0.422,0.045901639,0.226229508,0.1,0.1,1,-1.1568,5.6198,5.831,83.3,83.3,2488,-0.324,1.0537,0.28,0,0,60.1,60.1,322,-1.2845,5.73655,5.864,86.9,82.43074534,2461,0.56885,0.14155,0.237,0.162337662,0.300865801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543243,Sonny Gray,R,2017,28,2663,162.1,22.6,8.4,0.315,0.371,16.5,46.7,27.4,54,17,60.6,1614,-0.81255,5.60545,6.2935,96.2,92.7267658,2396,-0.64485,0.99835,0.1995,0.086633663,0.254950495,9.3,9.3,250,-1.0062,5.49925,6.132,91.3,89.5004,1804,-0.9553,0.6545,0.2125,0.164,0.292,29.9,17,436,-0.7272,5.6351,5.868,88.8,85.03761468,2849.5,0.56835,-0.44315,0.313,0.220264317,0.27092511,29.9,12.8,343,-0.8565,5.7115,5.828,83.5,80.95189504,2879,1.166,-0.8788,0.351,0.10787172,0.346938776
543243,Sonny Gray,R,2019,30,2806,175.1,29,9.6,0.284,0.351,14.8,44.4,28.4,52.6,20.3,48.7,1367,-0.798,5.6855,6.438,95.8,93.20490124,2500,-0.3458,1.0893,0.2605,0.075347476,0.29773226,4.7,4.7,133,-0.9678,5.5482,6.237,91.3,89.69473684,2030,-1.0698,0.7816,0.18,0.120300752,0.278195489,46.5,21,579,-0.9016,5.63,6.025,87.6,84.63678756,2883,1.341,-0.3669,0.155,0.182997118,0.278097983,46.5,25.4,713,-0.8433,5.729,5.947,85.8,81.87096774,2996,1.3248,-1.0012,0.1805,0.117647059,0.334733894
543243,Sonny Gray,R,2016,27,1947,117,18.2,8.1,0.332,0.373,10.1,50.4,19.9,54.2,15.9,63.8,1174,-0.85775,5.6516,6.359,96.9,93.2862862,2383,-0.334575,1.247766667,0.1995,0.086633663,0.254950495,9.7,9.7,184,-1.06735,5.5061,6.241,91.5,88.72065217,1672,-0.844620833,0.725316667,0.2125,0.164,0.292,26.3,11.6,142,-0.8595,5.6534,5.888,87.1,84.94929577,2740,0.8239875,-0.04295,0.313,0.220264317,0.27092511,26.3,14.7,278,-0.94595,5.6742,5.6825,83.4,81.16690647,2788,1.302720833,-0.6041,0.351,0.10787172,0.346938776
543243,Sonny Gray,R,2018,29,2246,130.1,21.1,9.8,0.321,0.36,13.6,46.4,25.2,52,19.5,58.1,1303,-1.0174,5.6261,6.356,96.1,93.08357636,2384,-0.6093,0.9379,0.228,0.06661562,0.279479326,2.3,2.3,53,-1.2146,5.4886,6.167,90.2,88.38301887,2032,-1.2534,0.8267,0.412,0,0.150943396,39.5,14.6,316,-1.0137,5.6432,5.958,87.7,84.94651899,2702,1.09415,-0.3453,0.206,0.175757576,0.263636364,39.5,24.8,558,-0.9895,5.6567,5.87,86.9,82.15268817,2846,1.35285,-0.997,0.24,0.14874552,0.322580645
605513,Spencer Turnbull,R,2019,27,2658,148.1,22.3,9,0.329,0.377,15.7,46.9,24.7,48.7,20.9,64.3,1191,-1.7503,5.7081,6.084,97.4,93.63585223,2401,-0.1643,0.9387,0.2645,0.106633081,0.277917716,2.9,2.9,78,-1.80995,5.6408,6.112,90.2,86.63717949,1808,-1.4032,0.2152,0.18,0.051282051,0.128205128,32.7,20.6,458,-1.87385,5.6036,5.801,91,86.67489083,2447.5,0.42825,0.11765,0.221,0.151183971,0.255009107,32.7,12,321,-1.8189,5.7298,5.666,85.2,80.30747664,2574,0.9354,-1.0114,0.246,0.121495327,0.280373832
544931,Stephen Strasburg,R,2019,31,3383,209,29.8,6.7,0.266,0.343,18.9,45.1,30.8,51.9,19.1,48.3,1634,-2.39705,5.8385,6.814,96.6,93.81713586,2156,-0.95865,1.12175,0.237,0.085679315,0.266829865,20.6,20.6,690,-2.4601,5.8224,6.986,92.2,87.73724638,1640,-1.30155,0.19565,0.143,0.222857143,0.281428571,31,0.3,12,-2.3446,5.83295,6.6685,89.5,87.79166667,2247,0.35115,0.47865,0.9005,0.083333333,0.083333333,31,30.6,1029,-2.4639,5.84,6.323,85.4,81.2047619,2777,1.0763,-0.6716,0.147,0.153326905,0.405014465
544931,Stephen Strasburg,R,2018,30,2158,130,28.7,7,0.306,0.396,19.8,49.5,28.1,45,24.3,51.9,1121,-2.0248,5.9762,6.709,98.1,94.50642284,2111,-0.7728,1.2473,0.33,0.082069581,0.257805531,19.8,19.8,425,-2.1356,5.9709,6.85,91.7,88.01529412,1686,-1.3201,0.3487,0.1925,0.214953271,0.26635514,28.2,8.7,182,-2.08555,5.9764,6.4975,91.2,87.66648352,2272,0.39095,0.4171,0.154,0.117021277,0.260638298,28.2,19.5,416,-2.0131,6.005,6.2475,85.2,81.57403846,2729.5,1.03035,-0.78535,0.138,0.121140143,0.439429929
544931,Stephen Strasburg,R,2016,28,2379,147.2,30.6,7.4,0.275,0.362,17.8,53,25.2,41.5,21.4,57.2,1351,-2.0224,6.0599,6.767,98.7,95.55544041,2172,-0.962216667,1.5502,0.2225,0.088174983,0.251537936,13.1,13.1,303,-2.0942,6.0496,6.966,93.1,89.34224422,1789,-1.417291667,0.658666667,0.123,0.254273504,0.316239316,29.6,16.9,365,-2.1009,6.0332,6.716,92.8,89.80767123,2286,0.1372,0.7805,0.245,0.173076923,0.275641026,29.6,12.6,290,-2.0888,6.0958,6.14,86.2,81.9937931,2720.5,0.890091667,-0.697266667,0.1705,0.127147766,0.451890034
544931,Stephen Strasburg,R,2017,29,2669,175.1,29.1,6.7,0.273,0.352,19.9,52.9,27.9,47.7,20.8,54.8,1461,-1.9937,5.9461,6.923,98.4,95.33942505,2175,-0.8856,1.4245,0.2225,0.088174983,0.251537936,17.5,17.5,465,-2.0337,5.9916,7.067,91.3,88.61225806,1725,-1.2652,0.5856,0.123,0.254273504,0.316239316,27.6,5.8,154,-1.99995,5.94665,6.89,92.4,89.09220779,2335.5,0.3078,0.8201,0.245,0.173076923,0.275641026,27.6,21.8,579,-1.9978,5.9943,6.48,85.4,82.41174439,2788,1.0735,-0.6366,0.1705,0.127147766,0.451890034
518553,Steve Cishek,R,2018,32,1157,70.1,27.1,9.7,0.267,0.305,20.4,46.1,29.4,49.1,22,62.1,151,-3.5021,4.1358,7.365,93.7,90.26688742,2399,-0.8146,0.8698,0.09,0.198675497,0.231788079,0.4,0.4,5,-3.5473,4.264,7.483,85.7,84.44,2103,-1.3036,0.2802,NA,0.2,0.2,37.4,37.4,432,-3.5357,4.0063,6.992,81.7,77.51157407,2391,1.23945,-0.1071,0.136,0.140877598,0.385681293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518553,Steve Cishek,R,2019,33,1109,64,21.3,10.9,0.313,0.339,17.7,44.9,22.6,50,21.3,59.1,189,-3.4508,4.068,7.378,92.5,90.45767196,2412,-0.9931,0.6548,0.1355,0.126984127,0.222222222,0.8,0.8,9,-3.581,3.9103,7.479,85.6,83.88888889,1974,-1.3086,0.003,0.186,0.222222222,0.222222222,40,40,442,-3.5037,3.9641,7.0675,82.3,78.85769231,2285.5,0.8457,-0.12485,0.11,0.105855856,0.283783784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518553,Steve Cishek,R,2017,31,729,44.2,23.6,8,0.283,0.325,18.4,47.5,26.1,56.9,12.1,49.9,16,-3.3423,3.8639,7.4085,91.4,89.7375,2298,-0.7663,1.00785,0.141,0,0,1.3,1.3,10,-3.37115,3.8363,7.253,86.3,84.6,1901,-1.3686,0.29535,0.757,0.1,0.2,48.6,48.6,355,-3.2965,3.8616,7.105,80,77.20676056,2359,1.1221,0.0535,0.117,0.109859155,0.318309859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643230,Steven Brault,L,2019,27,1999,113.1,19.8,10.5,0.34,0.38,15.7,46.1,23.3,45.3,20.9,78.6,1477,2.7979,5.3928,6.77,95.6,90.80805687,2061,0.7764,0.9225,0.234,0.099809282,0.265734266,14.2,14.2,282,2.62095,5.3461,7.079,87.2,84.26347518,1568.5,0.8384,0.09545,0.197,0.073943662,0.197183099,7.1,6,107,2.5189,5.4891,6.702,82.4,81.21682243,2186,-0.5683,-0.158,0.3405,0.165289256,0.380165289,7.1,1,21,2.0924,5.6604,6.66,78.7,71.06190476,2045,-1.051,-0.1475,NA,0,0.19047619
643230,Steven Brault,L,2018,26,1649,91.2,19.9,13.8,0.349,0.377,17.8,47.2,24.5,49.6,21.4,81.1,1334,2.8416,5.47625,6.673,96,91.40937031,2113.5,0.86425,0.93705,0.2225,0.09715994,0.244394619,12.8,12.8,212,2.5081,5.5046,6.961,88.2,85.16556604,1794,1.0685,0.2782,0.159,0.122641509,0.268867925,6,4,60,2.34535,5.76205,6.446,84.4,81.87333333,2263,-0.5944,-0.18245,0.599,0.119402985,0.23880597,6,1.9,32,2.2949,5.6371,6.477,79.4,77.459375,2314,-1.02445,-0.32395,0.296,0.03125,0.1875
571927,Steven Matz,L,2017,26,1170,66.2,16.1,6.4,0.353,0.398,14.2,51.8,18.2,48.7,21.5,59,3,1.0591,5.5642,6.546,93.5,92.53333333,2145,0.389,1.1444,NA,0,0,13.4,13.4,157,1.1885,5.5868,6.485,86.1,83.62802548,2227,1.3268,0.6729,0.143,0.152866242,0.25477707,27.5,4.2,48,1.16215,5.58935,6.408,88.1,85.77083333,2127.5,-0.20015,0.2757,0.1575,0.08,0.24,27.5,23.2,272,1.08495,5.5863,6.171,81.5,78.20441176,2396,-0.7948,-0.6281,0.28,0.036764706,0.294117647
519008,T.J. McFarland,L,2017,28,829,54,12,7.1,0.303,0.322,7.9,44.9,15.6,68.9,10.9,72.9,1,2.0906,6.0045,5.419,91.6,91.6,2316,0.6515,1.3769,NA,0,0,12.4,12.4,103,2.1165,5.8113,5.719,86.4,84.42135922,1725,1.2027,0.2431,0.213,0.145631068,0.203883495,14.5,14.5,104,2.09945,5.81935,5.3855,83.3,81.41346154,2334,-0.562,-0.1518,0.301,0.090909091,0.256198347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663432,Tanner Rainey,R,2019,27,900,48.1,34.6,17.8,0.314,0.398,27.5,43.7,40.7,54.1,22.4,70.6,636,-2.522,6.19335,6.288,100.5,97.69402516,2421,-0.33655,1.4953,0.286,0.11163522,0.279874214,0.3,0.3,3,-2.7104,5.877,6.563,90.9,90.4,1372,-0.7211,0.599,0.051,0.333333333,0.333333333,29,29,195,-2.5244,6.1592,5.833,90.9,87.09948718,2521,0.3584,-0.2464,0.1845,0.310344828,0.390804598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543699,Tanner Roark,R,2019,33,2882,165.1,21.9,7.1,0.345,0.411,15.1,46.1,21,36.7,25.3,55.5,1601,-2.0875,5.961,5.864,95.4,91.99462836,2118,-0.8893,1.314,0.253,0.073703935,0.265459088,9.8,9.8,284,-2.4575,5.86045,5.8205,86.8,84.05739437,1709,-1.1468,0.876,0.181,0.13028169,0.190140845,34.5,21.8,629,-2.2498,5.9015,5.684,91.3,86.30604134,2258,0.2464,0.5292,0.258,0.092209857,0.222575517,34.5,12.7,368,-2.44135,5.7352,5.466,79,75.72907609,2749.5,1.01805,-1.236,0.253,0.108401084,0.243902439
543699,Tanner Roark,R,2017,31,3213,181.1,21.4,8.2,0.321,0.375,17.8,47.2,23.6,48.9,20.4,56.3,1810,-2.87,5.9946,6.0185,96.7,92.3481768,2059,-0.8696,1.3866,0.217,0.048565121,0.241721854,12.1,12.1,391,-3.2687,5.8411,6.06,88,83.74629156,1746,-1.0046,0.9768,0.162,0.191815857,0.291560102,31.4,16.4,528,-3.0047,5.94475,5.8515,94.2,85.9155303,2328,0.31785,0.6968,0.2555,0.153119093,0.266540643,31.4,15,482,-3.21525,5.77855,5.588,79.7,75.83568465,2725,1.16725,-0.97915,0.226,0.168049793,0.350622407
543699,Tanner Roark,R,2016,30,3342,210,20.1,8.5,0.311,0.348,15.1,46,22.1,50.9,18.6,62.3,154,-2.79745,6.0796,5.859,95,92.66753247,2124.5,-0.508533333,1.605383333,0.217,0.048565121,0.241721854,9.8,9.8,324,-3.2432,5.9906,5.882,87.8,84.34845679,1847.5,-1.361625,0.9439,0.162,0.191815857,0.291560102,27.8,15,422,-3.01285,6.02795,5.6915,90.6,86.06800948,2414,0.018908333,0.5655,0.2555,0.153119093,0.266540643,27.8,12.7,400,-3.22515,5.89885,5.4845,87.4,77.73875,2756,0.766929167,-0.643516667,0.226,0.168049793,0.350622407
543699,Tanner Roark,R,2018,32,2954,180.1,19.2,6.6,0.318,0.363,12.9,47.5,20.3,42.6,24.2,61.3,1812,-2.58335,5.9967,5.7915,95.3,91.33719647,2072,-1.06215,1.20145,0.223,0.052399338,0.247655819,11.9,11.9,353,-2.992,5.8709,5.763,86.9,83.3733711,1714,-1.1762,0.9096,0.205,0.113314448,0.206798867,26.6,12.6,374,-2.78885,5.93335,5.611,89.7,85.01925134,2290.5,0.31545,0.5563,0.176,0.152406417,0.256684492,26.6,14,414,-3.02255,5.7781,5.425,78.2,74.69178744,2749,1.1206,-1.2654,0.213,0.137681159,0.328502415
664199,Taylor Clarke,R,2019,26,1511,84.2,18.4,8.1,0.354,0.399,15.3,46.4,23,40,28.7,53.1,803,-1.5146,6.2983,6.113,96.6,93.62777086,2301,-0.5825,1.4049,0.263,0.064757161,0.220423412,11.7,11.7,176,-1.84375,6.25785,5.8185,89.9,86.78636364,1506.5,-0.9862,0.94035,0.1745,0.061797753,0.162921348,35,25.4,373,-1.4096,6.3635,5.936,88.6,85.30884718,2236,0.39,0.1059,0.239,0.205194805,0.296103896,35,9.6,143,-1.5402,6.542,5.273,82.4,79.3,2500,0.3325,-1.0227,0.332,0.047945205,0.253424658
518566,Taylor Cole,R,2019,30,911,51.2,21.6,10.4,0.317,0.366,21.6,45.8,26.9,47.7,18.1,41.6,379,-1.1775,6.0657,6.589,95.9,93.16279683,2289,-1.0308,1.3056,0.212,0.081794195,0.269129288,31.8,31.8,290,-1.07895,6.0251,6.727,90.6,86.85862069,1961,-1.20295,0.49005,0.317,0.186206897,0.268965517,26.5,21.7,196,-1.27915,5.9461,6.502,91.1,87.44081633,2400,0.1431,0.5586,0.3405,0.080808081,0.242424242,26.5,4.8,37,-1.3007,6.0744,6.289,86,82.2,2540,0.5536,-0.1931,0.256,0.136363636,0.363636364
573124,Taylor Rogers,L,2018,28,946,68.1,28.8,6.2,0.247,0.319,14.4,53,27,45.5,19.2,52.9,501,1.8049,5.5681,5.89,96,93.4499002,2062,1.3605,0.7055,0.224,0.045908184,0.315369261,0.6,0.6,6,1.9531,5.49545,5.9105,90.4,89.15,1871,1.45395,0.14285,0.06,0,0,46.4,12.7,93,1.8025,5.6524,5.554,86.6,83.57956989,2495,-0.7902,0.1752,0.075,0.190082645,0.280991736,46.4,33.6,318,1.8714,5.63265,5.404,82.6,78.39308176,2796.5,-1.35605,-0.2324,0.1205,0.194357367,0.379310345
592865,Taylor Williams,R,2018,27,940,53,24.2,10.6,0.308,0.369,23.3,46.1,32.5,39.2,18.3,64.8,610,-2.15825,4.9594,5.9245,98,95.61163934,2329.5,-0.49545,0.9944,0.217,0.081967213,0.247540984,0.8,0.8,8,-2.312,4.89575,5.881,90.9,89.225,1820,-1.14055,0.76025,0.287,0,0.125,34.2,34.2,307,-2.2492,4.951,5.603,88.7,85.63485342,2561,0.2201,-0.0019,0.301,0.257763975,0.413043478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594027,Tayron Guerrero,R,2018,27,1119,58,25.4,11.2,0.331,0.396,21,52.1,26.5,44.6,24.1,78.9,884,-2.18555,6.29095,6.577,104,98.75441176,2152,-0.8539,1.26395,0.286,0.095022624,0.254524887,1.7,1.7,20,-1.9215,6.43045,6.319,95.4,93.575,1513,-1.04305,0.84505,1.414,0.05,0.25,19.2,19.2,176,-1.9724,6.24935,6.361,93.9,86.17727273,2008.5,0.32325,0.04365,0.0785,0.186046512,0.265116279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623381,Thomas Pannone,L,2019,25,1255,73,21.2,9.5,0.348,0.4,23.4,46.9,25.3,35.2,32.9,61.6,774,2.1658,5.06335,6.103,93.3,89.6994832,2222,1.02095,1.315,0.267,0.109819121,0.281653747,15.3,15.3,193,2.1645,5.0266,6.084,86.6,83.36943005,1890,1.3484,0.6775,0.331,0.113989637,0.233160622,22.9,0,1,2.2325,5.0472,5.999,84.4,84.4,2348,0.2881,0.7226,0.54,0,0,22.9,22.8,287,2.2738,4.941,5.776,76.5,73.71498258,2436,-1.1342,-0.5388,0.304,0.108013937,0.306620209
543408,Tom Koehler,R,2016,30,3059,176.2,19,10.7,0.336,0.375,14.5,45.3,23.4,44.3,19.3,46.2,1365,-1.4612,6.3797,5.413,95.8,92.49831502,2095,-0.788258333,1.5889,0.202,0.049475262,0.247376312,6.6,6.6,196,-1.43175,6.3731,5.617,88.7,85.1755102,1615,-1.2134125,0.884416667,0.512,0.164383562,0.246575342,47.1,24.5,673,-1.4512,6.2938,5.344,92.5,86.10267459,2209,0.210958333,0.622833333,0.1855,0.178707224,0.262357414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543408,Tom Koehler,R,2017,31,1277,72.2,18.6,10.5,0.364,0.407,13.4,45.4,21.9,42.2,25.7,52.2,667,-1.3636,6.3523,5.408,96.1,92.93988006,2110,-0.7019,1.4784,0.202,0.049475262,0.247376312,5.7,5.7,72,-1.3946,6.27765,5.5645,89,85.45138889,1637,-1.1753,0.83515,0.512,0.164383562,0.246575342,42,20.5,253,-1.4126,6.2448,5.27,88.7,85.57351779,2237,0.3936,0.4929,0.1855,0.178707224,0.262357414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452666,Tom Wilhelmsen,R,2016,33,807,46.1,13.4,9.1,0.387,0.414,11.2,47.4,20.5,51.3,20.6,50.1,395,-1.8051,6.3093,5.895,99,95.47746835,2297,-0.507141667,1.2148,0.191,0.042635659,0.213178295,6.5,6.5,52,-1.79915,6.2342,6.1255,94.4,88.16538462,1714.5,-1.076333333,1.04065,0.008,0.066666667,0.066666667,43.2,24.4,89,-1.8633,6.2822,5.697,90.5,86.9,2348,0.126066667,0.532533333,0.422,0.131313131,0.242424242,43.2,18.8,152,-1.6403,6.34545,5.7115,80.2,77.07697368,2388.5,0.511558333,-0.811216667,0.173,0.0375,0.1875
592454,Tommy Kahnle,R,2017,28,1016,62.2,37.5,6.6,0.254,0.372,29.9,52.4,33.4,41.8,29.1,66.6,677,-1.5432,5.877,6.614,100.6,97.7985229,2288,-0.593,1.4893,0.213,0.131462334,0.271787297,21.7,21.7,221,-1.9026,5.6685,6.686,93.6,90.34886878,1422,-1.3126,0.5377,0.286,0.256756757,0.373873874,11.6,11.6,78,-1.7525,5.68905,6.0305,90.1,86.22564103,2497,0.49745,0.3135,0.3395,0.177966102,0.347457627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592454,Tommy Kahnle,R,2019,30,1026,61.1,35.5,8.1,0.262,0.361,27,48,36.3,50.7,20.3,44.1,453,-1.7126,5.8132,6.568,99.5,96.44944812,2288,-0.5284,1.2849,0.221,0.079470199,0.258278146,51.9,51.9,530,-2.02585,5.6699,6.545,94.5,89.99433962,1461,-1.1657,0.36145,0.2035,0.270168856,0.371482176,3.8,3.8,30,-1.93235,5.80265,5.8685,85.3,83.18666667,2538,0.7112,0.042,0.173,0.1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518927,Tommy Layne,L,2016,32,686,44.2,20.3,11.2,0.326,0.363,13,47,22.7,52.8,20.8,49.8,86,3.5673,6.3932,4.886,93.2,90.22325581,2183.5,0.695258333,1.232716667,0.261,0.032679739,0.267973856,2.1,2.1,14,3.21005,6.7514,4.431,84.6,82.73571429,1358.5,1.0494375,0.624266667,0.386,0.139534884,0.162790698,47.9,26.9,170,3.55065,6.52185,4.6255,90.4,86.17117647,2314,0.066225,0.715283333,0.358,0.131578947,0.342105263,47.9,20.9,134,3.7663,5.56035,4.7825,84.3,79.75373134,2574,-0.738158333,0.108983333,0.728,0,0.090909091
543548,Tommy Milone,L,2017,30,866,48.1,17.2,6.3,0.377,0.442,14.8,44.3,19.2,35.5,23.7,57.3,497,2.5956,6.1774,6.174,90,87.81026157,2254,0.1622,1.6281,0.265,0.040241449,0.273641851,23.6,23.6,205,2.8465,6.0875,6.24,83.6,81.1795122,1633,1.0237,0.7096,0.3565,0.185365854,0.253658537,18.9,4.6,38,2.73405,6.089,5.9405,82.6,80.62894737,2388,-0.3429,0.4534,0.1775,0.025,0.25,18.9,14.3,124,2.8822,6.06445,5.649,77.6,74.83225806,2620.5,-0.7884,-0.41855,0.2825,0.072580645,0.258064516
543548,Tommy Milone,L,2016,29,1214,69.1,15.8,7.1,0.356,0.401,16.7,45.6,21.1,47.7,17.6,54.4,659,2.0054,6.1828,5.965,90.6,87.9508346,2244,0.482333333,1.7867,0.265,0.040241449,0.273641851,33.8,33.8,410,2.51395,6.08835,6.0245,84.1,81.72829268,1723,1.261666667,1.052833333,0.3565,0.185365854,0.253658537,11.6,1.2,7,2.6411,6.1847,5.633,81.4,79.07142857,2540,-0.401375,0.2516,0.1775,0.025,0.25,11.6,10.4,111,2.6034,6.0347,5.402,78.2,74.73603604,2591,-0.4306,-0.254366667,0.2825,0.072580645,0.258064516
543548,Tommy Milone,L,2019,32,1670,111.2,20.8,5.1,0.319,0.383,13.9,44.7,22.9,37.7,30.5,43.7,752,3.3871,6.0526,5.882,89,87.08470745,2196.5,0.6773,1.5533,0.2245,0.034574468,0.317819149,38.1,38.1,684,3.6103,6.02925,5.988,81.6,79.37090643,1746.5,1.31035,0.66395,0.204,0.170305677,0.241630277,18.1,10.2,177,3.5892,5.9531,5.703,82,79.13841808,2318,-0.3989,0.2468,0.244,0.120879121,0.252747253,18.1,7.8,130,3.70225,5.9591,5.359,78.9,75.24461538,2487.5,-0.35775,-0.25435,0.18,0.08372093,0.348837209
571561,Tony Cingrani,L,2016,27,1091,63,18.1,13.7,0.32,0.326,19.1,51.7,21.3,47.8,23.1,89.8,956,2.36375,5.25715,6.765,98.3,94.69424686,2274,0.7718,1.386083333,0.2115,0.126064736,0.29471891,0.1,0.1,1,2.482,5.6229,6.503,86.8,86.8,1327,0.6048,0.932433333,0.226,0.130434783,0.173913043,9.9,9.9,82,2.304,5.22765,6.3335,95.6,82.33902439,2208.5,-0.147395833,-0.113183333,0.1675,0.191489362,0.329787234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571561,Tony Cingrani,L,2017,28,727,42.2,29.5,6.8,0.272,0.35,21,50.6,31,42.3,27.9,80.7,585,2.4945,5.2786,6.796,97,94.3242735,2262,0.5548,1.3611,0.2115,0.126064736,0.29471891,6.3,6.3,35,2.4784,5.1928,6.516,90.8,88.72285714,1092,0.706,0.7046,0.226,0.130434783,0.173913043,12.9,12.9,75,2.5206,5.2864,6.293,87.9,83.67733333,2220,-0.4541,0.6727,0.1675,0.191489362,0.329787234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475243,Travis Wood,L,2016,29,1008,61,18.7,9.5,0.302,0.331,12.7,48.6,17,38.3,21.1,91.1,863,1.5827,6.2329,5.496,94.5,89.88783314,2180,0.209566667,1.686366667,0.274,0.060351413,0.231474408,2.1,2.1,22,1.98,5.95495,5.3725,82.8,80.58181818,1784.5,1.0828375,1.33305,0.153,0.040268456,0.140939597,6.6,3.6,19,1.4581,6.1608,5.27,83,81.83157895,2201,-0.58925,0.6515,0.205,0.093023256,0.180232558,6.6,2.9,30,1.5246,6.0347,5.3015,75.6,72.18,1691.5,-0.521058333,-0.6815,0.492,0.024691358,0.222222222
475243,Travis Wood,L,2017,30,1708,94,14.9,10.3,0.369,0.396,11.6,51,14.3,38,27.8,76.4,1305,1.6743,6.3375,5.472,92.9,88.16911877,2102,-0.0026,1.4449,0.274,0.060351413,0.231474408,8.7,8.7,149,1.895,6.1913,5.333,86.2,80.95436242,1742,0.6733,1.1887,0.153,0.040268456,0.140939597,14.8,10,134,1.7309,6.26965,5.238,83.5,80.05522388,2177.5,-0.85375,0.6364,0.205,0.093023256,0.180232558,14.8,4.7,81,1.7445,6.1756,5.186,75.6,71.91358025,1709,-0.8373,-1.0669,0.492,0.024691358,0.222222222
545333,Trevor Bauer,R,2019,28,3686,213,27.8,9,0.311,0.384,18.3,46.9,29.4,38.8,28.2,58.9,1992,-1.44635,5.5394,6.165,98.1,92.38975904,2421,-0.7585,1.35455,0.22,0.104463875,0.297745053,7.5,7.5,278,-1.53385,5.5196,6.083,89.5,85.97769784,1703,-1.2991,0.7504,0.256,0.117857143,0.242857143,33.4,13.8,506,-1.56495,5.3846,5.6545,84,79.59328063,2731.5,1.60625,-0.2205,0.151,0.182711198,0.332023576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545333,Trevor Bauer,R,2017,26,3147,176.1,26.2,8,0.326,0.407,15,49.3,23.8,46.7,19.3,61.1,1890,-1.4809,5.61505,6.048,98.5,92.67417989,2305,-0.81815,1.3717,0.297,0.075883576,0.264033264,7.6,7.6,242,-1.6497,5.46355,6.214,90.1,86.83305785,1668,-1.2316,0.6628,0.2335,0.119834711,0.276859504,31.1,1.1,22,-1.56455,5.6765,5.9265,90,84.99545455,2589,-0.06005,0.02345,0.177,0.222222222,0.277777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545333,Trevor Bauer,R,2018,27,2851,175.1,30.8,7.9,0.264,0.336,19.7,48.1,31.5,45.3,22.6,52.5,1461,-1.454,5.5875,6.201,98,93.13874059,2348,-0.6607,1.3015,0.191,0.097463284,0.307076101,7,7,200,-1.62005,5.45165,6.35,90.3,86.955,1834,-1.3329,0.54725,0.091,0.155,0.31,40.4,13.7,387,-1.606,5.493,5.738,85.2,81.9503876,2669,1.1448,-0.1194,0.1705,0.21483376,0.286445013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
