"","player_name","year","pitcher","player_age","n","p_formatted_ip","p_k_percent","p_bb_percent","xwoba","xwobacon","z_swing_miss_percent","in_zone_percent","whiff_percent","groundballs_percent","flyballs_percent","n_fastball_formatted","N_FB","Rel_X_FB","Rel_Z_FB","Extension_FB","Max_Velo_FB","Avg_Velo_FB","Spin_FB","H_Break_FB","V_Break_FB","xwOBA_FB","SwStr_FB","CSW_FB","swstr_fb_pred","n_offspeed_formatted","n_ch_formatted","N_CH","Rel_X_CH","Rel_Z_CH","Extension_CH","Max_Velo_CH","Avg_Velo_CH","Spin_CH","H_Break_CH","V_Break_CH","xwOBA_CH","SwStr_CH","CSW_CH","swstr_ch_pred","n_breaking_formatted","n_sl_formatted","N_SL","Rel_X_SL","Rel_Z_SL","Extension_SL","Max_Velo_SL","Avg_Velo_SL","Spin_SL","H_Break_SL","V_Break_SL","xwOBA_SL","SwStr_SL","CSW_SL","n_cukc_formatted","N_CB","Rel_X_CB","Rel_Z_CB","Extension_CB","Max_Velo_CB","Avg_Velo_CB","Spin_CB","H_Break_CB","V_Break_CB","xwOBA_CB","SwStr_CB","CSW_CB","swstr_cb_pred","swstr_sl_pred","MaxBB","Team","Age","K.9","BB.9","K.BB","HR.9","WHIP","ERA","FIP","xFIP","SIERA","WAR","Dollars","playerid","arsenal_pred","urs_arsenal_pred","FIP_pred","use_FIP_pred","FB_Grade","CH_Grade","CB_Grade","SL_Grade","ARS_Grade","USE_ARS_Grade","Pres_Grade","USE_Pres_Grade"
"485","Josh A. Smith",2016,595001,29,1033,59.2,18.5,10,0.302,0.326,18.5,52,24.4,42.7,26.5,41,420,-2.6997,5.39235,6.4095,94.1,91.15285714,2308,-0.644220833,1.25135,0.2955,0.061994609,0.269541779,0.070814737,1.6,1.6,17,-3.0443,5.2527,6.173,84.7,82.23529412,1825,-1.241941667,0.5827,0.052,0.2,0.266666667,0.173272059,57.3,34.8,252,-2.8182,5.2833,6.0445,91.2,85.85793651,2553.5,0.317420833,0.4924,0.186,0.077669903,0.262135922,22.4,210,-2.7993,5.34045,5.787,83.3,78.48619048,2774.5,0.997945833,-0.572566667,0.2715,0.101123596,0.213483146,0.111437059,0.110728494,0.111437059,"Reds",28,7.24,3.92,1.85,1.66,1.39,4.68,5.29,4.99,4.56,-0.3,"($2.40)",10946,4.824645,4.62348633333333,4.98624266666666,4.85898666666666,50,60,50,35,40,40,35,40
"486","Josh Hader",2017,623352,23,778,47.2,36.2,11.7,0.258,0.328,34.2,53.6,37.3,36.2,28.7,81.1,631,3.338,5.2148,6.772,98.5,94.37591125,2084,0.6432,1.5713,0.254,0.17274168,0.337559429,0.163819513,7.5,7.5,58,3.4396,4.94725,6.8765,89.6,85.62241379,1410.5,0.89895,0.71085,0.173,0.084745763,0.203389831,0.077438618,11.3,11.3,84,3.6972,4.9021,6.261,84.5,80.3,2581,-0.7908,0.3503,0.037,0.215909091,0.295454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.207961438,0.207961438,"Brewers",23,12.84,4.15,3.09,0.76,0.99,2.08,3.03,3.66,2.99,1.1,"$8.40 ",14212,3.313088,3.63573033333333,3.58009,3.67197900000001,80,35,NA,70,70,65,65,60
"487","Josh Hader",2018,623352,24,1312,81.1,46.7,9.8,0.235,0.384,33.8,51.6,39.3,31.1,28,79,1036,3.42835,5.1439,6.7305,99.2,94.52171815,2036,0.7738,1.4045,0.23,0.175168431,0.327237729,0.170054495,0.3,0.3,5,3.6127,4.8094,6.938,88.4,86.7,1480,1.0898,0.559,NA,0,0.2,0.037195553,20.5,20.5,242,3.7726,4.89375,6.2395,85.2,81.86818182,2508.5,-0.4778,0.35735,0.138,0.253676471,0.389705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225505807,0.225505807,"Brewers",24,15.82,3.32,4.77,1,0.81,2.43,2.23,2.05,1.7,2.6,"$21.10 ",14212,2.338702,2.56745766666666,2.52873199999999,2.63527633333333,80,30,NA,75,80,80,80,80
"488","Josh Hader",2019,623352,25,1138,75.2,47.8,6.9,0.232,0.404,37.9,52.5,42,22,33.1,84.3,975,3.1774,5.2163,6.699,98.6,95.4894359,2115,0.7948,1.4169,0.309,0.222108495,0.317297851,0.1787308,0,0,1,3.4234,4.7878,7.206,86.8,86.8,1590,1.3548,0.0971,NA,0,0,0.05815748,15.5,15.5,165,3.3963,5.0388,6.173,85.9,81.85393939,2618,-0.6429,0.1642,0.065,0.255707763,0.397260274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230412882,0.230412882,"Brewers",25,16.41,2.38,6.9,1.78,0.81,2.62,3.1,2.36,1.78,2.3,"$18.30 ",14212,2.51499633333333,2.72807099999999,2.559538,2.561771,80,35,NA,75,80,80,80,80
"489","Josh Osich",2017,592612,29,760,43.1,21.4,13.4,0.375,0.433,15,50.5,21.8,46.2,19.2,64.2,488,1.3613,6.46285,5.674,98.1,94.65143443,2303,0.6488,1.38135,0.3315,0.069672131,0.204918033,0.074408775,8.8,8.8,67,1.2199,6.5405,5.82,87.2,84.29850746,1717,1.0414,1.3605,0.201,0.164179104,0.298507463,0.146989587,26.9,26.9,204,1.3452,6.50465,5.3435,83.9,78.66617647,2172,-0.03045,-0.2122,0.1595,0.131707317,0.380487805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133174712,0.133174712,"Giants",28,8.93,5.61,1.59,1.45,1.73,6.23,5.21,4.88,4.73,-0.4,"($3.50)",11528,4.72259133333334,4.70815933333334,4.88347800000001,4.91553233333334,50,50,NA,40,40,40,40,35
"490","Josh Osich",2019,592612,31,1053,67.2,22.4,5.5,0.311,0.381,17.3,49.8,27.6,41.8,25.5,83.8,883,2.092,6.4237,5.63,96.8,90.33386183,2293,-0.15,0.5754,0.209,0.118912797,0.269535674,0.099575189,4.7,4.7,50,1.5993,6.62795,5.7215,87.4,84.052,1698.5,0.98535,1.15255,0.1,0.12,0.2,0.124391604,11.3,11.3,119,1.8583,6.6501,5.161,83.2,77.92857143,2281,-0.0962,-0.4231,0.191,0.166666667,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151268036,0.151268036,"White Sox",30,8.11,2,4.07,2,1.14,4.66,4.96,4.16,3.93,0,"$0.00 ",11528,4.34460433333334,4.238365,4.09394066666667,4.18041500000001,60,50,NA,50,50,50,50,50
"491","Josh Taylor",2019,657031,26,836,47.1,32,8.2,0.285,0.375,21.5,42.1,33.1,45.6,22.8,60.4,505,2.1929,5.9296,6.641,97.1,94.79445545,2288,0.5056,1.3039,0.222,0.102970297,0.24950495,0.095118752,0.1,0.1,1,2.2025,5.7689,6.691,88.6,88.6,2109,0.5592,1.5167,NA,0,0,0.038736116,39.4,37.6,297,2.3106,5.9105,6.217,90.8,87.55757576,2353,-0.3336,0.3581,0.153,0.231746032,0.336507937,1.7,15,2.3016,6.0325,6.147,82.8,80.00666667,2305,-0.4037,-0.2591,NA,0.133333333,0.2,0.125412175,0.187976241,0.187976241,"Red Sox",26,11.79,3.04,3.88,0.95,1.18,3.04,3.11,3.37,3.22,0.9,"$7.00 ",17359,3.60975233333333,3.54245133333333,3.453535,3.40269833333333,60,30,60,60,65,65,65,65
"492","Juan Minaya",2017,573668,27,805,43.2,27.7,10.9,0.321,0.389,18.8,48.3,27,33.9,31.2,62.4,503,-2.2536,5.7843,6.711,96.5,94.25964215,2331,-0.8213,1.3411,0.259,0.087475149,0.232604374,0.085307274,3.4,3.4,28,-2.18505,5.72025,6.5335,90.8,88.38571429,1628.5,-1.16215,0.24525,NA,0.25,0.25,0.20840549,34,14,98,-2.29625,5.81185,6.2875,90.3,86.82959184,2292,-0.0699,0.6521,0.1215,0.159292035,0.256637168,20,140,-2.16565,5.88455,6.0755,84.5,82.43571429,2323,0.234,-0.0055,0.44,0.142857143,0.298136646,0.127044908,0.143412286,0.143412286,"White Sox",26,10.51,4.12,2.55,1.44,1.33,4.53,4.55,4.34,3.74,0.1,"$0.90 ",10341,4.16338033333333,4.292823,4.42996333333333,4.36173066666666,50,65,60,50,50,50,50,50
"493","Juan Minaya",2018,573668,28,908,46.2,27.8,13.9,0.281,0.317,18.1,47.1,26.8,42.9,25.2,61.2,556,-2.0108,5.8994,6.554,97.1,94.98920863,2393.5,-0.8474,1.24735,0.28,0.071942446,0.260791367,0.0739637,23.1,23.1,209,-1.9315,5.9028,6.62,92.4,89.67272727,1649,-1.0865,0.0326,0.172,0.2,0.242857143,0.167365831,15.6,8.2,68,-2.0715,5.9034,6.2735,88.5,86.49852941,2269.5,0.3058,0.24095,0.0685,0.173333333,0.306666667,7.3,60,-2.11735,5.92995,6.06,87.1,85.435,2279.5,0.395,-0.00665,0.0475,0.134328358,0.373134328,0.142358828,0.169096396,0.169096396,"White Sox",27,11.19,5.59,2,0.58,1.46,3.28,3.57,4.33,3.98,0.8,"$6.10 ",10341,4.36136133333333,4.32087166666666,4.44650266666666,4.521838,50,60,65,50,50,50,50,50
"494","Juan Nicasio",2016,504379,30,2153,118,26.9,8.8,0.29,0.353,18.8,48.8,24.3,44.9,19.5,69.1,1381,-2.1319,6.0681,6.088,99.1,94.25524982,2136,-0.767383333,1.521533333,0.198,0.107428571,0.292571429,0.104056832,1.8,1.8,38,-2.12935,6.1434,6.16,91.1,87.32368421,2019.5,-0.6664875,1.499316667,0.4215,0.045454545,0.136363636,0.068755897,29,29,508,-2.0699,6.1113,6.005,92.2,87.06889764,2037.5,0.12885,0.5827,0.2505,0.115384615,0.198717949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121101211,0.121101211,"Pirates",29,10.53,3.43,3.07,1.14,1.37,4.5,3.78,3.68,3.52,1.4,"$11.00 ",7731,3.78214933333334,3.728361,4.014985,3.89591733333333,65,35,NA,40,60,60,50,60
"495","Juan Nicasio",2017,504379,31,1208,72.1,24.7,6.9,0.28,0.341,22.4,54.1,23.5,46.4,18.9,72.4,875,-2.115,5.9484,5.956,99.1,95.3016,2069,-0.8858,1.3818,0.198,0.107428571,0.292571429,0.094535213,1.8,1.8,21,-2.0177,6.0676,6.114,89.4,87.12380952,1933,-0.8985,1.0412,0.4215,0.045454545,0.136363636,0.065210801,25.7,25.7,309,-2.0075,6.0707,5.915,92.5,88.53980583,1991,0.0347,0.6436,0.2505,0.115384615,0.198717949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124763662,0.124763662,"- - -",30,8.96,2.49,3.6,0.62,1.08,2.61,2.98,3.63,3.47,1.6,"$12.40 ",7731,3.90936666666668,3.80766533333334,3.73833466666667,3.66406233333334,60,35,NA,40,60,60,60,60
"496","Juan Nicasio",2018,504379,32,765,42,29,2.7,0.28,0.377,18.4,52.3,23.5,36.6,27.6,69,528,-2.0397,5.93685,5.778,98.3,93.85909091,2086,-0.81545,1.3857,0.321,0.117424242,0.306818182,0.105284656,2.4,2.4,19,-2.0647,6.0633,5.801,90.1,87.97368421,1950,-0.7267,1.3378,0.868,0.052631579,0.263157895,0.070989127,28.4,28.4,218,-2.01185,6.0573,5.7885,90.6,87.41009174,1996,0.1185,0.5336,0.162,0.100917431,0.19266055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114338354,0.114338354,"Mariners",31,11.36,1.07,10.6,1.29,1.38,6,2.99,3.18,2.6,0.7,"$6.00 ",7731,3.46818633333334,3.47158666666667,3.247329,3.16628133333333,65,35,NA,35,65,65,70,70
"497","Juan Nicasio",2019,504379,33,832,47.1,20.7,9.7,0.342,0.404,17,48.7,21.1,47.7,19.5,54,450,-1.9734,5.89035,5.925,96.5,93.62511111,2065,-0.8558,1.2606,0.355,0.082222222,0.253333333,0.077182761,0.2,0.2,2,-2.20205,6.42325,5.7805,86.9,84.7,1918.5,-1.0036,0.99525,0.824,0,0.5,0.063635276,45.6,45.6,380,-1.9799,6.01755,5.8855,90.7,86.68973684,1938,0.18825,0.43345,0.259,0.102631579,0.223684211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132698579,0.132698579,"Phillies",32,8.56,3.99,2.14,0.76,1.65,4.75,3.87,4.37,4.46,0.5,"$3.70 ",7731,4.19753466666667,4.31716233333333,4.47982966666666,4.35831633333333,50,35,NA,40,50,50,50,50
"498","Julio Teheran",2016,527054,25,2966,188,22,5.4,0.302,0.361,18.3,50.9,24.2,41.2,25.5,55.5,1614,-1.4504,4.98445,6.3335,95.7,91.45947955,2270.5,-0.9316,1.307966667,0.244,0.070996979,0.257301108,0.074167784,8.9,8.9,258,-1.4327,5.0731,6.391,88.1,82.87093023,1467.5,-1.133391667,0.981166667,0.2405,0.08040201,0.24120603,0.08979777,35.4,26.2,339,-1.6324,5.0075,5.973,85.7,81.8699115,2448,0.091275,0.476633333,0.258,0.159468439,0.317275748,9.2,256,-1.34305,5.14335,5.559,76.1,72.04101563,2575.5,0.722395833,-0.407733333,0.135,0.129963899,0.368231047,0.110311079,0.143398232,0.143398232,"Braves",25,7.99,1.96,4.07,1.05,1.05,3.21,3.69,4.13,3.93,3,"$24.20 ",6797,4.28571466666667,4.42734933333334,4.26620566666667,4.39977533333334,50,40,50,50,50,50,50,50
"499","Julio Teheran",2017,527054,26,3064,188.1,18.6,8.9,0.338,0.379,16.6,48.4,21.7,40.9,25.9,64.8,1984,-1.97125,4.9761,6.312,95.6,91.29037298,2239,-0.935,1.01985,0.244,0.070996979,0.257301108,0.072538824,6.4,6.4,198,-1.8071,5.0911,6.3575,85.6,81.87171717,1534.5,-1.13925,0.8539,0.2405,0.08040201,0.24120603,0.096384875,28.6,19.6,533,-2.0696,5.0072,6.032,88.6,82.80356473,2498,0.1678,0.3975,0.258,0.159468439,0.317275748,9,267,-1.8273,5.1414,5.639,78.3,73.2247191,2604,0.9238,-0.2885,0.135,0.129963899,0.368231047,0.1114779,0.152211969,0.152211969,"Braves",26,7.22,3.44,2.1,1.48,1.37,4.49,4.95,4.96,4.89,1,"$7.90 ",6797,4.71544000000001,4.84770733333334,4.82302,4.87713966666667,50,40,50,50,40,40,40,40
"500","Julio Teheran",2018,527054,27,2797,175.2,22.4,11.6,0.322,0.362,19.5,44.9,28.5,39.7,28.1,61.9,1732,-2.05385,4.98445,6.079,94.3,89.73152425,2281,-0.74095,1.08405,0.2205,0.077899596,0.284477784,0.074119499,9.5,9.5,264,-1.92235,5.03715,6.095,86.1,82.55643939,1562,-1.20835,0.5966,0.206,0.097378277,0.191011236,0.103650965,28.5,21.8,459,-2.1429,4.9754,5.678,83.9,80.1832244,2611,0.4351,0.1106,0.137,0.227495908,0.355155483,6.6,186,-2.0506,5.1076,5.358,76.5,72.4688172,2667.5,1.1119,-0.41505,0.4615,0.122994652,0.347593583,0.12169756,0.181746539,0.181746539,"Braves",27,8.3,4.3,1.93,1.33,1.17,3.94,4.83,4.72,4.67,0.7,"$5.80 ",6797,4.174516,4.62046466666667,4.61638566666667,4.68060266666666,50,40,60,60,50,40,40,40
"501","Julio Teheran",2019,527054,28,3034,174.2,21.5,11,0.323,0.359,17,44.4,22.3,40.3,28.1,64.3,1953,-2.63,4.8756,6.113,94.1,89.57526882,2363,-0.6901,0.9156,0.207,0.065540195,0.268817204,0.080046897,8.2,8.2,249,-2.492,4.953,6.181,86.4,83.60883534,1634,-1.2439,0.6298,0.263,0.108433735,0.164658635,0.11078013,27.4,20.9,573,-2.6923,4.8819,5.845,85.6,82.29075044,2610,0.2471,0.3323,0.229,0.155660377,0.248427673,6.4,191,-2.595,5.0044,5.537,80.2,74.73664921,2765,1.0099,-0.1737,0.475,0.132653061,0.321428571,0.104526226,0.162036809,0.162036809,"Braves",28,8.35,4.28,1.95,1.13,1.32,3.81,4.66,5.26,5.11,1.6,"$12.90 ",6797,4.85731333333333,4.88143733333334,5.04221933333334,5.01754766666667,50,50,50,50,35,35,35,35
"502","Julio Urias",2016,628711,20,1416,77,25,9.2,0.296,0.347,20.5,48.9,25.9,45.2,15.2,55.7,785,2.0959,6.0476,5.689,96.7,93.18254777,2437,0.269408333,1.677766667,0.332,0.050925926,0.222222222,0.074283848,12.9,12.9,184,2.14625,5.85095,6.008,84.1,80.54402174,1829,1.0118625,1.2578,0.108,0.144230769,0.25,0.13022991,31.2,14.6,112,1.9657,6.09685,5.503,89.5,86.05357143,2465,-0.399983333,0.6902,0.242,0.071428571,0.160714286,16.5,215,1.9766,6.0945,5.166,82.1,76.3172093,2670,-1.137566667,-0.033633333,0.566,0.194444444,0.388888889,0.133650906,0.097366231,0.133650906,"Dodgers",19,9.82,3.62,2.71,0.58,1.45,3.39,3.17,3.69,3.88,1.6,"$13.10 ",14765,4.03395100000001,4.08902766666667,4.26631266666668,4.24339700000001,50,50,65,30,50,50,50,50
"503","Julio Urias",2019,628711,23,1344,79.2,26.1,8.3,0.267,0.312,21.6,46.3,29.9,39.2,22,60.3,811,1.594,6.2456,5.523,98.1,95.12737361,2508,0.1899,1.4759,0.18,0.119605425,0.266337855,0.107197966,16.2,16.2,219,1.7985,5.9651,5.874,85.7,82.20365297,1859,1.1568,0.9556,0.242,0.210045662,0.283105023,0.172684496,23.3,17.2,191,1.5413,6.2875,5.179,88.9,84.6052356,2618,-0.4979,0.1614,0.1,0.150862069,0.215517241,6.1,82,1.5041,6.26285,4.9895,81.1,77.30243902,2747.5,-0.6229,-0.70555,0.242,0.073170732,0.37804878,0.077302486,0.15083641,0.15083641,"Dodgers",22,9.6,3.05,3.15,0.79,1.08,2.49,3.43,4.28,4,1.4,"$11.50 ",14765,4.19935266666666,4.14542199999999,4.18282033333333,4.17620466666666,65,60,40,50,50,50,50,50
"504","Justin Anderson",2019,605121,27,895,47,27.6,14.7,0.313,0.365,14.2,43.7,28.4,36.3,22.6,47,421,-2.344,5.9318,6.531,97,94.60950119,2286,-0.6163,1.381,0.219,0.064133017,0.168646081,0.076058016,0.8,0.8,8,-2.4126,5.98775,6.259,90.5,87.9625,1714.5,-0.8889,1.15285,NA,0.125,0.25,0.104902714,52,52,364,-2.52845,5.88275,6.079,89.2,84.5043956,2293,0.7068,0.3063,0.16,0.173819742,0.324034335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163643645,0.163643645,"Angels",26,11.49,6.13,1.88,1.15,1.57,5.55,4.43,4.8,4.56,0.3,"$2.30 ",16201,4.66196433333333,4.52485633333333,4.699055,4.62982566666667,50,40,NA,50,40,50,40,40
"505","Justin Miller",2018,502522,31,885,52.1,27.9,7.9,0.283,0.354,24.4,53.4,26.7,35.3,38.2,70.9,628,-3.39255,6.3028,6.256,96.3,93.94156051,2432.5,-0.3942,1.4042,0.14,0.132165605,0.243630573,0.11707372,1.8,1.8,16,-3.27505,6.487,6.1155,91.1,89.49375,2014,-1.1032,0.95975,0.0955,0,0,0.045406564,27.2,27.2,161,-3.4937,6.2592,5.843,88.9,86.19503106,2691,0.6352,0.0678,0.153,0.124481328,0.294605809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132310554,0.132310554,"Nationals",31,10.32,2.92,3.53,1.72,1.13,3.61,4.44,4.23,3.34,0,"($0.10)",8580,4.00396433333334,3.99602300000001,4.095586,4.095278,70,30,NA,40,50,50,50,50
"506","Justin Verlander",2016,434378,33,3663,227.2,28.1,6.3,0.281,0.359,19.9,49.4,26.9,35.4,28.1,57.8,2102,-2.2701,6.51045,6.105,99.1,94.08620362,2559,-1.1925375,1.6448,0.271,0.084869059,0.253637245,0.086921853,8.4,8.4,307,-2.5056,6.3684,6.108,90,85.90521173,2059,-1.55785,0.807733333,0.363,0.102739726,0.239726027,0.139884036,33.6,17.7,626,-2.3449,6.49275,5.9965,92.6,88.64392971,2473,-0.035366667,0.944616667,0.154,0.179419525,0.283641161,15.9,560,-2.43555,6.39525,5.3955,84.2,79.23375,2780,0.675775,-0.7073,0.19,0.088495575,0.311504425,0.094786979,0.159504851,0.159504851,"Tigers",33,10.04,2.25,4.46,1.19,1,3.04,3.48,3.78,3.42,5.4,"$42.90 ",8700,3.97274333333333,4.05340466666666,3.87249633333333,3.90663266666667,50,50,50,50,60,50,60,60
"507","Justin Verlander",2018,434378,35,3421,214,34.8,4.4,0.241,0.341,26,54.4,31.8,30.7,31.7,61.7,2113,-1.8499,6.8476,5.915,99.2,94.99488878,2617,-0.9148,1.687,0.178,0.135761589,0.324503311,0.119078801,1.4,1.4,51,-2.1979,6.6039,6.026,89.1,87.37254902,1881,-1.4054,0.6755,0.167,0.176470588,0.254901961,0.155342401,36.7,22.2,754,-2.17545,6.5962,5.7155,90.6,86.5066313,2692.5,0.30565,0.2459,0.201,0.184796855,0.315858453,14.4,495,-2.0863,6.6835,5.166,83.3,79.55171717,2898,0.7762,-1.1123,0.112,0.117171717,0.333333333,0.114355669,0.167716159,0.167716159,"Astros",35,12.2,1.56,7.84,1.18,0.9,2.52,2.78,3.03,2.63,6.6,"$53.10 ",8700,3.212196,3.39494633333333,3.06713966666666,3.029533,70,50,50,50,70,70,70,70
"508","Justin Verlander",2019,434378,36,3242,223,35.4,5,0.249,0.357,26.7,51.5,33.7,36.1,30.5,49.8,1664,-1.62,7.01775,5.941,98.8,94.56418269,2577,-0.8387,1.72535,0.296,0.144230769,0.338341346,0.125851598,4.1,4.1,137,-2.0191,6.7756,6.086,89.3,86.92189781,1852,-1.3538,0.8286,0.135,0.138686131,0.204379562,0.131761476,45.9,28.6,964,-1.7146,6.94,5.835,90.9,87.50912863,2619.5,0.3604,0.5043,0.1455,0.247668394,0.332642487,17.2,576,-1.83225,6.86045,5.447,83.2,79.40416667,2824.5,0.6203,-1.04015,0.2315,0.101123596,0.332263242,0.104053762,0.203226447,0.203226447,"Astros",36,12.11,1.7,7.14,1.45,0.8,2.58,3.27,3.18,2.95,6.4,"$50.90 ",8700,3.25219866666666,3.32111233333334,3.118368,3.053586,75,50,50,65,70,70,70,70
"509","Justin Wilson",2017,458677,30,1130,58,32.3,14.1,0.283,0.35,27.3,49.9,29,37.9,25,89.3,1008,1.22925,6.43725,5.8935,98.5,94.87896825,2441.5,0.50125,1.6464,0.191,0.116831683,0.275247525,0.108571828,0.1,0.1,2,1.1703,6.29035,5.9805,90.2,89.85,1523.5,1.50865,0.8391,NA,0,0,0.05502726,10.4,10.4,85,1.6855,6.2958,5.368,88.4,84.67529412,2540,-0.3563,0.0401,0.193,0.152542373,0.262711864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152885096,0.152885096,"- - -",29,12.41,5.43,2.29,0.78,1.29,3.41,3.38,4.04,3.69,1.1,"$8.90 ",4301,4.08771666666666,4.14564833333333,4.05760366666667,4.12906733333333,65,35,NA,50,50,50,50,50
"510","Kelvin Herrera",2016,516969,27,1090,72,30.4,4.2,0.262,0.35,24.1,50,31.9,45.6,24.2,60.1,638,-1.89315,6.034,6.085,100.6,97.78887147,2257.5,-0.8460125,1.482116667,0.2305,0.108603667,0.2651622,0.109464547,18.5,18.5,198,-2.2436,5.7961,6.195,92.4,89.27626263,1796.5,-1.343533333,0.807733333,0.108,0.118644068,0.231638418,0.120970465,21.2,9.7,75,-2.0157,5.9477,5.523,89.3,83.812,2605,0.899833333,0.2301,0.064,0.158878505,0.299065421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162376135,0.162376135,"Royals",26,10.75,1.5,7.17,0.75,0.96,2.75,2.47,2.77,2.45,2.1,"$16.90 ",6033,3.43147233333333,3.38482,3.093354,3.06753366666667,65,50,NA,50,65,70,70,70
"511","Kelvin Herrera",2017,516969,28,991,59.1,21.6,7.7,0.321,0.383,20,50.5,25.5,46.7,25.3,71.3,707,-1.8144,5.9686,6.243,101.5,97.20622348,2256,-0.919,1.2316,0.2305,0.108603667,0.2651622,0.102389092,17.8,17.8,175,-2.2305,5.7296,6.353,93,90.348,1761,-1.4235,0.6227,0.108,0.118644068,0.231638418,0.132005622,10.7,10.7,88,-1.9769,5.89015,5.7745,91.6,86.36022727,2518,0.48165,0.2057,0.064,0.158878505,0.299065421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161085947,0.161085947,"Royals",27,8.49,3.03,2.8,1.37,1.35,4.25,4.3,4.19,3.9,0.2,"$1.40 ",6033,4.10484666666667,4.15932666666667,4.19681366666667,4.155473,65,50,NA,50,50,50,50,50
"512","Kelvin Herrera",2018,516969,29,696,44.1,20.7,5.4,0.298,0.35,20.8,50.9,26.8,37.8,31.1,64,446,-1.5163,5.9884,6.0905,99.4,96.44977578,2203,-0.83385,1.1861,0.172,0.089686099,0.213004484,0.090127223,16.9,16.9,118,-2.11355,5.60545,6.2425,91.2,88.23898305,1721.5,-1.1377,0.79515,0.257,0.203389831,0.305084746,0.164101246,18.9,18.9,132,-1.8456,5.84105,5.5195,85.7,80.67045455,2690.5,1.24555,-0.4622,0.103,0.21969697,0.424242424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17731855,0.17731855,"- - -",28,7.71,2.03,3.8,1.22,1.2,2.44,3.95,4.31,3.81,0.5,"$3.70 ",6033,4.12756333333332,4.196125,4.00338966666666,4.08791333333333,50,60,NA,60,50,50,50,50
"513","Kelvin Herrera",2019,516969,30,907,51.1,22.6,9.8,0.327,0.395,22.1,48.4,26.4,38.6,22.2,67.8,615,-1.9275,6.0869,5.905,99.1,95.18292683,2232,-0.5405,1.1916,0.259,0.112195122,0.271544715,0.097705058,19.5,19.5,177,-2.4174,5.7557,6.028,91.7,88.55141243,1778,-1.1343,0.8071,0.129,0.118644068,0.186440678,0.1128315,12.6,12.6,114,-2.1237,5.96685,5.216,87.5,81.63684211,2670.5,1.118,-0.237,0.217,0.146551724,0.413793103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141997257,0.141997257,"White Sox",29,9.29,4.03,2.3,1.4,1.62,6.14,4.58,4.84,4.46,0.4,"$2.90 ",6033,4.810925,4.65865433333333,4.69491,4.72200833333334,60,50,NA,50,40,40,40,40
"514","Ken Giles",2017,571704,27,952,62.2,33.6,8.5,0.257,0.34,23,52,33.9,45.1,21.1,52.7,502,-1.99475,6.22595,5.496,100.7,98.1559761,2457,-0.8104,1.43845,0.239,0.105577689,0.260956175,0.105473655,0.1,0.1,1,-2.2757,6.1464,5.271,85.6,85.6,2476,-0.9173,-0.0562,NA,0,0,0.067538214,47.1,47.1,442,-2.15395,6.18145,4.8645,90.4,87.02873303,2406.5,-0.0878,-0.02105,0.181,0.231625835,0.400890869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210831996,0.210831996,"Astros",26,11.92,3.02,3.95,0.57,1.04,2.3,2.39,3.09,2.81,1.8,"$14.30 ",12910,3.27706966666666,3.208143,3.149991,3.08748133333333,65,35,NA,70,70,70,70,70
